# Fields: Hash, Region, Board, PCB, Chip, Mapper, PrgRomSize, ChrRomSize, ChrRamSize, PrgRamSize, Battery, Mirroring, SubMapper, Title
4504084429231365481,NTSC,,,,1,16,0,1,2,false,SingleScreenA,0,"Matsumoto Tooru no Kabushiki Hisshou Gaku - Vol. 1 (Japan).nes"
4510751517907462883,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Kujaku Ou II (Japan).nes"
4513403968167604231,PAL,,,,2,8,0,1,0,false,Horizontal,0,"Top Gun (Europe).nes"
4528388459901046627,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Double Dragon III - The Sacred Stones (USA).nes"
4530805649144565332,PAL,,,,2,8,0,1,0,false,Vertical,0,"Double Dribble (Europe).nes"
4534921684348491633,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Adventures of Dr. Franken, The (USA) (Proto).nes"
4535084763100292722,NTSC,,,,0,1,1,0,0,false,Vertical,0,"Mahjong (Japan) (Rev A).nes"
4536609039027235762,NTSC,,,,2,8,0,1,0,false,Horizontal,0,"Hero Quest (USA) (Proto).nes"
4537184321765179546,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Rescue - The Embassy Mission (USA) (Beta).nes"
4538789051328703583,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Blodia Land - Puzzle Quest (Japan).nes"
4538857651602671475,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Donald Land (Japan).nes"
4544631543502054484,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Last Starfighter, The (USA).nes"
4545472101391030568,PAL,,,,2,8,0,1,0,false,Vertical,0,"Asterix (Europe) (En,Fr,De,Es,It).nes"
4551688062299264788,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Guardian Legend, The (USA).nes"
4571113466418599191,NTSC,,,,0,4,8,0,0,false,Horizontal,0,"Mahjan Samit Kabukicho Hen (Asia) (Unl).nes"
4578160090685618139,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Marusa no Onna (Japan).nes"
4583315966026902728,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Ninja-kun - Ashura no Shou (Japan).nes"
4589790217272201395,NTSC,,,,5,32,32,0,4,true,Horizontal,0,"Aoki Ookami to Shiroki Mejika - Genchou Hishi (Japan).nes"
4592306764989287581,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Mad City (Japan).nes"
4596754622069217534,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Code Name - Viper (USA).nes"
4608336101664810662,NTSC,,,,3,2,4,0,0,false,Horizontal,0,"Buggy Popper (Japan).nes"
4612958854489229056,NTSC,,,,3,2,2,0,0,false,Vertical,0,"Tetris (Bulletproof) (Japan) (Rev A).nes"
4628120102903963908,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Zoids Mokushiroku (Japan).nes"
4629161324078381913,PAL,,,,1,8,16,0,2,false,SingleScreenA,0,"Chip \'n Dale - Rescue Rangers (Europe).nes"
4629867601230673864,NTSC,,,,2,16,0,1,0,false,Vertical,0,"Wonderland Dizzy (Unknown) (Proto) (1993-09-24) (Unl).nes"
4636238891431586255,NTSC,,,,1,8,0,1,2,true,SingleScreenA,0,"Tetris 2 + Bombliss (Japan).nes"
4639581649755395431,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Athletic World (USA).nes"
4642537642554998044,PAL,,,,0,4,8,0,0,false,Horizontal,0,"Mahjong World, The - Ma Que Shi Jie (Asia) (PAL) (Unl).nes"
4650008803133101075,PAL,,,,1,8,16,0,2,false,SingleScreenA,0,"Wrath of the Black Manta (Europe).nes"
4656102738910968753,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Milon\'s Secret Castle (USA).nes"
4658845433214284138,PAL,,,,4,16,16,0,0,false,Vertical,0,"Mega Man 3 (Europe) (Rev A).nes"
4663784581272780834,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Mission Impossible (USA).nes"
4665500025379176977,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Double Dragon II - The Revenge (USA) (Rev A).nes"
4670221955248946669,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Bugs Bunny Birthday Bash (USA) (Beta) [b].nes"
4671739773580905289,NTSC,,,,7,8,0,1,0,false,Horizontal,0,"Solstice - The Quest for the Staff of Demnos (USA).nes"
4676175228244035351,NTSC,,,,4,8,16,0,0,true,Horizontal,0,"Shadowgate (Japan).nes"
4681523771630141975,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Spelunker II - Yuusha e no Chousen (Japan).nes"
4690119327943924734,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Cycle Race - Road Man (Japan).nes"
4702258483818322710,PAL,,,,1,8,16,0,2,false,SingleScreenA,0,"Addams Family, The - Pugsley\'s Scavenger Hunt (Europe) (Beta).nes"
4706428029883806113,NTSC,,,,3,2,4,0,0,false,Horizontal,0,"Kung-Fu Heroes (USA).nes"
4714523977864316702,NTSC,,,,0,1,1,0,0,false,Horizontal,0,"Zippy Race (Japan).nes"
4719677133470229011,NTSC,,,,3,2,4,0,0,false,Horizontal,0,"Power Soccer (Japan).nes"
4724407246086567582,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Attack of the Killer Tomatoes (USA).nes"
4732441984895339508,NTSC,,,,4,16,32,0,0,true,Horizontal,0,"Might and Magic - Book One - Secret of the Inner Sanctum (Japan).nes"
4746526097974209546,NTSC,,,,71,4,0,1,0,false,Vertical,0,"Bee 52 (USA) (Unl).nes"
4755854311230129285,NTSC,,,,2,8,0,1,0,false,Horizontal,0,"Tantei Jinguuji Saburou - Toki no Sugiyuku Mama ni... (Japan).nes"
4760474939016637116,PAL,,,,1,16,16,0,2,false,SingleScreenA,0,"Goal! (Europe).nes"
4764660519407469199,NTSC,,,,2,8,0,1,0,false,Horizontal,0,"Casino Kid (USA).nes"
4774265863227344779,PAL,,,,4,8,16,0,0,false,Horizontal,0,"Power Blade (Europe).nes"
4782283264769334305,PAL,,,,4,8,16,0,0,false,Vertical,0,"Super Spy Hunter (Europe).nes"
4788659323346513109,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Happy Birthday Bugs (Japan).nes"
4791799078768522236,NTSC,,,,1,16,0,1,2,false,SingleScreenA,0,"Gimmi a Break - Shijou Saikyou no Quiz Ou Ketteisen 2 (Japan).nes"
4792523748680123903,NTSC,,,,0,1,1,0,0,false,Horizontal,0,"Pac-Man (USA) (Tengen) (Unl).nes"
4793843169185959460,NTSC,,,,2,8,0,1,0,false,Vertical,0,"California Raisins - The Grape Escape (USA) (Proto 1).nes"
4799675498697563639,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Rescue - The Embassy Mission (USA).nes"
4830149793571657392,NTSC,,,,1,8,0,1,2,true,SingleScreenA,0,"Indora no Hikari (Japan).nes"
4830745235752942874,PAL,,,,1,8,16,0,2,false,SingleScreenA,0,"TaleSpin (Europe).nes"
4838374866259959877,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Be-Bop-Highschool - Koukousei Gokuraku Densetsu (Japan).nes"
4840885668639848444,PAL,,,,1,8,16,0,2,false,SingleScreenA,0,"Four Players\' Tennis (Europe).nes"
4846938978496166609,NTSC,,,,0,2,1,0,0,false,Vertical,0,"Slalom (USA).nes"
4853329865250319165,NTSC,,,,0,1,1,0,0,false,Vertical,0,"Duck Hunt (World).nes"
4856986258398478014,NTSC,,,,1,16,0,1,2,false,SingleScreenA,0,"\'89 Dennou Kyuusei Uranai (Japan).nes"
4857443292702927016,NTSC,,,,4,32,0,1,0,false,Horizontal,0,"Masuzoe Youichi - Asa Made Famicom (Japan).nes"
4858023200086263679,NTSC,,,,7,8,0,1,0,false,Horizontal,0,"Marble Madness (USA).nes"
4874806201449260514,PAL,,,,0,2,2,0,0,false,Vertical,0,"Millionaire (Asia) (PAL) (Unl).nes"
4878388141185521257,NTSC,,,,7,4,0,1,0,false,Horizontal,0,"R.C. Pro-Am (USA).nes"
4891934247557682846,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Daiku no Gen-san (Japan).nes"
4894858073010726409,NTSC,,,,9,8,16,0,0,false,Horizontal,0,"Mike Tyson\'s Punch-Out!! (Japan, USA) (Rev A).nes"
4913324844311187019,NTSC,,,,3,2,16,0,0,false,Vertical,0,"Family Trainer 4 - Jogging Race (Japan).nes"
4960369309461161539,NTSC,,,,3,2,4,0,0,false,Horizontal,0,"Flipull - An Exciting Cube Game (Japan) (En) (Rev 1).nes"
4962991822534557705,NTSC,,,,4,8,16,0,0,true,Horizontal,0,"Kurogane Hiroshi no Yosou Daisuki! - Kachiuma Densetsu (Japan).nes"
4981530017038443399,NTSC,,,,0,1,1,0,0,false,Vertical,0,"Mario Bros. (World).nes"
4986408040009126843,NTSC,,,,0,8,32,0,0,false,Horizontal,0,"Super Cartridge Ver 1 - 4 in 1 (Asia) (Unl).nes"
5002176932537116265,NTSC,,,,1,16,0,1,2,false,SingleScreenA,0,"Faxanadu (USA) (Rev A).nes"
5010527294658034778,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Dragon Quest II - Akuryou no Kamigami (Japan).nes"
5016605666353512194,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"WCW World Championship Wrestling (USA).nes"
5032313014878592281,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Attack Animal Gakuen (Japan).nes"
5033543567518774250,PAL,,,,1,2,4,0,2,false,SingleScreenA,0,"Dr. Mario (Europe).nes"
5038180028330680069,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Final Fantasy (USA).nes"
5038404640827009246,NTSC,,,,1,16,0,1,2,false,SingleScreenA,0,"Meitantei Holmes - Kiri no London Satsujin Jiken (Japan).nes"
5038899163572230774,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Roundball - 2-on-2 Challenge (USA).nes"
5043806267252066522,NTSC,,,,4,16,16,0,0,false,Horizontal,0,"Simpsons, The - Bartman Meets Radioactive Man (USA).nes"
5062151545010285171,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Best Play Pro Yakyuu II (Japan).nes"
5072368337910505536,NTSC,,,,7,16,0,1,0,false,Horizontal,0,"Solar Jetman - Hunt for the Golden Warpship (USA).nes"
5108494040393171698,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"David Crane\'s A Boy and His Blob - Trouble on Blobolonia (USA).nes"
5118638809038294821,PAL,,,,4,8,32,0,0,false,Vertical,0,"Flintstones, The - The Surprise at Dinosaur Peak (Europe).nes"
5119988729247191222,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Rollergames (USA).nes"
5120538957024811733,NTSC,,,,0,2,1,0,0,false,Vertical,0,"Challenger (Japan).nes"
5130731095062137404,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Caveman Games (USA).nes"
5136310354833327187,NTSC,,,,5,16,32,0,4,true,Horizontal,0,"Sangokushi II (Japan) (Rev AB).nes"
5146840764126041796,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Mickey\'s Safari in Letterland (USA).nes"
5151443903144647911,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Adventures of Gilligan\'s Island, The (USA).nes"
5154248775743552919,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Championship Pool (USA).nes"
5159411719146344135,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Takeda Shingen 2 (Japan).nes"
5165887570516554551,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Wolverine (USA).nes"
5166863194366870638,NTSC,,,,3,1,4,0,0,false,Horizontal,0,"Pu Ke Jing Ling (China) (Unl).nes"
5191453440821939924,PAL,,,,4,8,16,0,0,false,Vertical,0,"Panic Restaurant (Europe).nes"
5212601197008915186,PAL,,,,1,8,16,0,2,false,SingleScreenA,0,"Hudson Hawk (Europe).nes"
5212903340262688875,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Power Blade (USA).nes"
5213092085323095278,PAL,,,,9,8,16,0,0,false,Horizontal,0,"Mike Tyson\'s Punch-Out!! (Europe) (Rev A).nes"
5223564108025576644,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Gegege no Kitarou - Youkai Daimakyou (Japan).nes"
5241326803909965197,PAL,,,,4,8,16,0,0,false,Horizontal,0,"Shadow Warriors II - Ninja Gaiden II (Europe).nes"
5258379422750112796,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Bucky O\'Hare (USA).nes"
5258580485653062570,NTSC,,,,2,8,0,1,0,false,Horizontal,0,"Foton - The Ultimate Game on Planet Earth (Japan).nes"
5263886315345300104,NTSC,,,,1,16,0,1,2,false,SingleScreenA,0,"Hokkaidou Rensa Satsujin - Okhotsk ni Kiyu (Japan).nes"
5272433365164139704,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Tokkyuu Shirei Solbrain (Japan).nes"
5290072104355148226,NTSC,,,,0,2,1,0,0,false,Vertical,0,"Chubby Cherub (USA).nes"
5307571417842182343,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Touhou Kenbun Roku (Japan).nes"
5308620613109006445,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Prince of Persia (Germany).nes"
5315087794956183818,NTSC,,,,1,8,0,1,2,false,SingleScreenA,0,"QIX (USA).nes"
5317999941608118871,NTSC,,,,0,1,1,0,0,false,Horizontal,0,"Joust (Japan).nes"
5358177469914833435,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Hudson\'s Adventure Island (USA).nes"
5366408187237664621,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Town & Country Surf Designs - Thrilla\'s Surfari (USA).nes"
5368020832380777245,NTSC,,,,4,8,0,1,0,false,Horizontal,0,"Ninja Crusaders (USA).nes"
5374838140460375322,NTSC,,,,5,8,16,0,4,false,Horizontal,0,"Laser Invasion (USA).nes"
5392690608626475539,PAL,,,,4,8,16,0,0,false,Horizontal,0,"Jackie Chan\'s Action Kung Fu (Europe).nes"
5395795399231507272,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Ski or Die (USA).nes"
5407104975108058729,NTSC,,,,1,8,16,0,2,true,SingleScreenA,0,"Gunhed - Aratanaru Tatakai (Japan).nes"
5463637756482650777,NTSC,,,,3,2,4,0,0,false,Horizontal,0,"Stadium Events (USA).nes"
5484316012824447304,NTSC,,,,2,8,0,1,0,false,Horizontal,0,"Booby Kids (Japan).nes"
5488860554236271064,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Amagon (USA).nes"
5502902027554925307,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Dragon Fighter (USA).nes"
5503034783765329793,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Jongbou (Japan).nes"
5504197288324211402,NTSC,,,,1,8,16,0,2,true,SingleScreenA,0,"Advanced Dungeons & Dragons - Heroes of the Lance (Japan).nes"
5515925884284170265,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Bloque Magico, El (Spain) (Gluk Video) (Unl).nes"
5533810419262906216,NTSC,,,,5,16,32,0,4,true,Horizontal,0,"Romance of the Three Kingdoms II (USA).nes"
5536581497821966598,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Super Glove Ball (USA).nes"
5545874545907611550,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Gotcha! - The Sport! (USA).nes"
5550999222338754247,NTSC,,,,66,4,4,0,0,false,Horizontal,0,"AV Mahjong Club (Asia) (Unl).nes"
5553711220467078573,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Blaster Master (USA) (Beta).nes"
5565716485524898244,NTSC,,,,1,8,16,0,2,true,SingleScreenA,0,"Dungeon & Magic - Swords of Element (Japan).nes"
5567350835858481374,NTSC,,,,4,16,32,0,0,true,Vertical,0,"Meng Huan - Xiang Shuai Chuan Qi Zhi Xue Hai Piao Ling (China) (Unl).nes"
5575201218325188228,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Metal Flame Psybuster (Japan).nes"
5583411061478406954,NTSC,,,,4,4,8,0,0,false,Horizontal,0,"Family Boxing (Japan).nes"
5584727399298206580,NTSC,,,,1,8,0,1,2,false,SingleScreenA,0,"Tecmo Baseball (USA).nes"
5592181256689624844,NTSC,,,,4,4,8,0,0,false,Vertical,0,"Super Sprint (USA) (Unl).nes"
5595356643640183077,NTSC,,,,0,1,1,0,0,false,Horizontal,0,"10-Yard Fight (Japan).nes"
5600987075244677713,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Downtown - Nekketsu Koushinkyoku - Soreyuke Daiundoukai (Japan).nes"
5602634616154313293,NTSC,,,,4,16,16,0,0,false,Horizontal,0,"Super Mario Bros. 3 (USA) (Rev A).nes"
5605031109586468464,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Rally Bike (USA).nes"
5618444066381500314,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Abadox - The Deadly Inner War (USA).nes"
5624152818076223026,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Soreike! Anpanman - Minna de Hiking Game! (Japan).nes"
5634210699918773508,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Mashin Eiyuu Den Wataru Gaiden (Japan).nes"
5636002138073437455,NTSC,,,,3,2,4,0,0,false,Horizontal,0,"Family Trainer 10 - Rairai Kyonsees (Japan) (Beta).nes"
5656900995256822716,NTSC,,,,4,8,16,0,0,false,Vertical,0,"Ninja Gaiden II - The Dark Sword of Chaos (USA).nes"
5666390024215884512,NTSC,,,,0,2,1,0,0,false,Vertical,0,"Soccer (World).nes"
5716894892470887967,NTSC,,,,2,8,0,1,0,false,Vertical,0,"California Raisins - The Grape Escape (USA) (Proto 2).nes"
5717374824305198042,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Dynamite Bowl (Japan).nes"
5732621139052278714,NTSC,,,,4,2,4,0,0,false,Horizontal,0,"Family Jockey (Japan).nes"
5738828982407429902,NTSC,,,,3,2,4,0,0,false,Horizontal,0,"Karate Champ (USA).nes"
5740189610547622554,NTSC,,,,4,4,8,0,0,false,Horizontal,0,"Family Tennis (Japan).nes"
5744806193384759775,PAL,,,,4,8,16,0,0,false,Horizontal,0,"Hunt for Red October, The (Europe).nes"
5745161581906154645,NTSC,,,,0,1,1,0,0,false,Vertical,0,"M.U.S.C.L.E. - Tag Team Match (USA).nes"
5765319912537867481,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Double Dribble (USA) (Rev A).nes"
5767604186994525056,NTSC,,,,4,32,16,0,0,true,Horizontal,0,"Advanced Dungeons & Dragons - Pool of Radiance (USA).nes"
5767798084481260869,NTSC,,,,0,1,1,0,0,false,Horizontal,0,"Pinball (World).nes"
5767986336036642806,PAL,,,,0,1,2,0,0,false,Horizontal,0,"Sidewinder (Asia) (PAL) (Unl).nes"
5775959879630236640,NTSC,,,,1,8,4,0,2,false,SingleScreenA,0,"Air Fortress (USA).nes"
5787936936153334841,NTSC,,,,2,8,0,1,0,false,Horizontal,0,"Gun.Smoke (USA).nes"
5793660872970759043,NTSC,,,,1,2,4,0,2,false,SingleScreenA,0,"Sesame Street 123 (USA).nes"
5796186674534694417,NTSC,,,,3,2,4,0,0,false,Vertical,0,"John Elway\'s Quarterback (USA).nes"
5798835504172907921,NTSC,,,,4,16,32,0,0,false,FourScreen,0,"Rocman X (Asia) (Unl).nes"
5804347313003653252,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Nangoku Shirei!! - Spy vs Spy (Japan).nes"
5831743575410275351,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Puss n Boots - Pero\'s Great Adventure (USA).nes"
5836870867005069270,NTSC,,,,1,16,0,1,2,false,SingleScreenA,0,"Jesus - Kyoufu no Bio Monster (Japan).nes"
5841390794899672548,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Starship Hector (USA).nes"
5856754336622308812,NTSC,,,,0,1,1,0,0,false,Horizontal,0,"Ninja-kun - Majou no Bouken (Japan) (Rev 1).nes"
5864737115548269046,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Dragon Quest (Japan).nes"
5873215803057203343,PAL,,,,2,8,0,1,0,false,Vertical,0,"Blades of Steel (Europe).nes"
5884543958082540948,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Kamen no Ninja - Hanamaru (Japan).nes"
5891066932975504831,PAL,,,,0,2,1,0,0,false,Horizontal,0,"Galaga (Europe).nes"
5907495795440701120,NTSC,,,,4,8,8,0,0,false,Horizontal,0,"Yoshi no Cookie (Japan).nes"
5927027541277062993,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Superman (Japan).nes"
5934023158410143848,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Terminator 2 (Japan).nes"
5952546536625329438,PAL,,,,7,16,0,1,0,false,Horizontal,0,"Wizards & Warriors III - Kuros...Visions of Power (Europe).nes"
5961532235060105336,NTSC,,,,3,2,2,0,0,false,Horizontal,0,"Arkanoid (Japan).nes"
5962942499860149920,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"World Boxing (Japan).nes"
5986568345441314376,NTSC,,,,4,4,4,0,0,false,Horizontal,0,"Pro Yakyuu - Family Stadium \'87 (Japan).nes"
5989719802450005439,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Smash T.V. (USA).nes"
5992196492796476572,NTSC,,,,0,2,2,0,0,false,Horizontal,0,"Taiwan Mahjong - Tai Wan Ma Que 16 (Asia) (Unl).nes"
5993744149999306043,PAL,,,,0,2,1,0,0,false,Vertical,0,"Ice Hockey (Europe).nes"
6018399434830870456,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"RoboCop 2 (USA) (Rev A).nes"
6021846197666215078,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Legendary Wings (USA).nes"
6026510571827372648,NTSC,,,,1,4,16,0,2,false,SingleScreenA,0,"Magic Johnson\'s Fast Break (USA).nes"
6032976894665439593,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Maniac Mansion (USA) (Beta).nes"
6052771974402977881,NTSC,,,,1,2,4,0,2,false,SingleScreenA,0,"Snake Rattle n Roll (USA).nes"
6076052538023960904,NTSC,,,,5,16,16,0,4,false,Horizontal,0,"Castlevania III - Dracula\'s Curse (USA).nes"
6078058440388103448,NTSC,,,,1,16,0,1,2,false,SingleScreenA,0,"Pachio-kun 2 (Japan).nes"
6083033783020474933,NTSC,,,,4,2,4,0,0,false,Horizontal,0,"Adventures of Lolo (Japan).nes"
6088864870996187631,NTSC,,,,0,2,1,0,0,false,Horizontal,0,"Tag Team Wrestling (USA).nes"
6094260537853862993,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Kame no Ongaeshi - Urashima Densetsu (Japan).nes"
6114137314765104577,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Abadox (Japan).nes"
6135652887824624021,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Ganso Saiyuuki - Super Monkey Daibouken (Japan).nes"
6162462391194682450,NTSC,,,,1,16,0,1,2,false,SingleScreenA,0,"Indiana Jones and the Last Crusade (USA) (Taito).nes"
6174385679251920759,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Chuugoku Janshi Story - Tonfuu (Japan).nes"
6177985770517039320,NTSC,,,,0,1,1,0,0,false,Vertical,0,"Nintendo World Class Service - Joystick Test Cartridge (USA).nes"
6178946661510414076,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Aoki Ookami to Shiroki Mejika - Genghis Khan (Japan).nes"
6199413181272302471,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Frankenstein - The Monster Returns (USA).nes"
6204720571879180546,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Kakefu-kun no Jump Tengoku - Speed Jigoku (Japan).nes"
6205497844680781266,NTSC,,,,1,8,16,0,2,true,SingleScreenA,0,"Zelda II - The Adventure of Link (USA) (GameCube Edition).nes"
6223989562121080175,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Stick Hunter - Exciting Ice Hockey (Japan).nes"
6226895545881283535,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Goonies 2 - Fratelli Saigo no Chousen (Japan).nes"
6229367927488910990,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Sesame Street Countdown (USA).nes"
6233125750558547118,NTSC,,,,7,16,0,1,0,false,Horizontal,0,"IronSword - Wizards & Warriors II (USA).nes"
6250912545197896298,NTSC,,,,4,8,8,0,0,false,Horizontal,0,"Family Mahjong (Japan).nes"
6251347262583843142,NTSC,,,,3,2,4,0,0,false,Horizontal,0,"Tiger-Heli (Japan).nes"
6256260710873650576,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Bubble Bobble Part 2 (USA).nes"
6267861999758144247,NTSC,,,,2,8,0,1,0,false,Horizontal,0,"Chuugoku Senseijutsu (Japan).nes"
6271249884743276752,NTSC,,,,0,2,1,0,0,false,Horizontal,0,"Route-16 Turbo (Japan).nes"
6280938725018572600,NTSC,,,,4,16,16,0,0,false,Horizontal,0,"Takahashi Meijin no Bouken-jima IV (Japan).nes"
6281498645626981110,NTSC,,,,0,2,1,0,0,false,Vertical,0,"U-Force Test (USA).nes"
6285294240945792481,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Dash Yarou (Japan).nes"
6319564001523397319,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Super C (USA).nes"
6320410292496996028,NTSC,,,,1,8,0,1,2,true,SingleScreenA,0,"Tamura Koushou Mahjong Seminar (Japan).nes"
6330568883646455165,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"NES Open Tournament Golf (USA).nes"
6340014141276454328,PAL,,,,7,16,0,1,0,false,Horizontal,0,"R.C. Pro-Am II (Europe).nes"
6355481658935421678,NTSC,,,,4,16,32,0,0,false,Horizontal,0,"Mega Man 5 (USA).nes"
6357832070044151261,NTSC,,,,66,8,4,0,0,false,Vertical,0,"Dragon Ball - Shen Long no Nazo (Japan).nes"
6358838405226831509,PAL,,,,4,8,16,0,0,false,Horizontal,0,"Galaxy 5000 (Europe).nes"
6362766471257034050,NTSC,,,,0,32,64,0,0,false,FourScreen,0,"Street Heroes (Asia) (Unl).nes"
6364618901902283251,NTSC,,,,1,16,8,0,2,false,SingleScreenA,0,"Bases Loaded (USA) (Rev B).nes"
6369388982856191058,NTSC,,,,0,2,1,0,0,false,Horizontal,0,"Othello (USA).nes"
6373239149425048391,NTSC,,,,0,1,1,0,0,false,Horizontal,0,"Balloon Fight (USA).nes"
6386999361824798486,NTSC,,,,3,2,4,0,0,false,Horizontal,0,"Exploding Fist (USA) (Proto 2).nes"
6390090811461580161,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Abarenbou Tengu (Japan).nes"
6398293679272687728,PAL,,,,5,16,16,0,4,false,Horizontal,0,"Castlevania III - Dracula\'s Curse (Europe).nes"
6406879179172168794,NTSC,,,,4,32,0,1,0,true,Horizontal,0,"Final Fantasy III (Japan).nes"
6408988699614056048,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Taito Chase H.Q. (Japan).nes"
6419662266779608263,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Demon Sword (USA).nes"
6427148448990295695,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"8 Eyes (Japan).nes"
6432455667850839559,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Super Chinese 2 - Dragon Kid (Japan).nes"
6444031747020620590,NTSC,,,,0,2,1,0,0,false,Vertical,0,"Nintendo World Class Service - Control Deck Test Cartridge (USA).nes"
6479625661652002986,NTSC,,,,1,16,0,1,2,false,SingleScreenA,0,"Rocketeer, The (USA).nes"
6479998527014953951,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Sweet Home (Japan).nes"
